name,d,p,drate,state,gender,age
Coronary Heart Disease,0.0,7528645.0,0.0,California,both,0_14
Diabetes Mellitus,0.0,7528645.0,0.0,California,both,0_14
Diarrhoeal diseases,12.0,7528645.0,1.5939123175551511e-06,California,both,0_14
Drownings,59.0,7528645.0,7.836735561312827e-06,California,both,0_14
Drug Use,0.0,7528645.0,0.0,California,both,0_14
Endocrine Disorders,71.0,7528645.0,9.430647878867977e-06,California,both,0_14
Epilepsy,0.0,7528645.0,0.0,California,both,0_14
Falls,0.0,7528645.0,0.0,California,both,0_14
HIV/AIDS,0.0,7528645.0,0.0,California,both,0_14
Hepatitis C,0.0,7528645.0,0.0,California,both,0_14
Homicide,53.0,7528645.0,7.039779402535251e-06,California,both,0_14
Hypertension,0.0,7528645.0,0.0,California,both,0_14
Inflammatory/Heart,14.0,7528645.0,1.8595643704810096e-06,California,both,0_14
Influenza & Pneumonia,41.0,7528645.0,5.4458670849800996e-06,California,both,0_14
Kidney Disease,0.0,7528645.0,0.0,California,both,0_14
Leukemia,48.0,7528645.0,6.3756492702206044e-06,California,both,0_14
Liver Cancer,0.0,7528645.0,0.0,California,both,0_14
Liver Disease,0.0,7528645.0,0.0,California,both,0_14
Low Birth Weight,323.0,7528645.0,4.290280654752615e-05,California,both,0_14
Lung Cancers,0.0,7528645.0,0.0,California,both,0_14
Lung Disease,0.0,7528645.0,0.0,California,both,0_14
Lymphomas,0.0,7528645.0,0.0,California,both,0_14
Malnutrition,0.0,7528645.0,0.0,California,both,0_14
Multiple Sclerosis,0.0,7528645.0,0.0,California,both,0_14
Oesophagus Cancer,0.0,7528645.0,0.0,California,both,0_14
Oral Cancer,0.0,7528645.0,0.0,California,both,0_14
Other Injuries,99.0,7528645.0,1.3149776619829996e-05,California,both,0_14
Other Neoplasms,0.0,7528645.0,0.0,California,both,0_14
Ovary Cancer,0.0,7528645.0,0.0,California,both,0_14
Pancreas Cancer,0.0,7528645.0,0.0,California,both,0_14
Parkinson's Disease,0.0,7528645.0,0.0,California,both,0_14
Peptic Ulcer Disease,0.0,7528645.0,0.0,California,both,0_14
Poisonings,0.0,7528645.0,0.0,California,both,0_14
Prostate Cancer,0.0,7528645.0,0.0,California,both,0_14
Rheumatic/Heart,0.0,7528645.0,0.0,California,both,0_14
Road Traffic Accidents,114.0,7528645.0,1.5142167016773934e-05,California,both,0_14
Skin Cancers,0.0,7528645.0,0.0,California,both,0_14
Skin Disease,0.0,7528645.0,0.0,California,both,0_14
Stomach Cancer,0.0,7528645.0,0.0,California,both,0_14
Stroke,20.0,7528645.0,2.656520529258585e-06,California,both,0_14
Suicide,39.0,7528645.0,5.180215032054241e-06,California,both,0_14
Uterin Cancer,0.0,7528645.0,0.0,California,both,0_14
Birth Trauma,176.0,7528645.0,2.337738065747555e-05,California,both,0_14
Maternal Conditions,0.0,7528645.0,0.0,California,both,0_14
Fires,0.0,7528645.0,0.0,California,both,0_14
Rheumatoid Arthritis,0.0,7528645.0,0.0,California,both,0_14
Anaemia,0.0,7528645.0,0.0,California,both,0_14
Prostatic Hypertrophy,0.0,7528645.0,0.0,California,both,0_14
Tuberculosis,0.0,7528645.0,0.0,California,both,0_14
Alzheimers,0.0,46115.0,0.0,Vermont,female,0_14
Appendicitis,0.0,46115.0,0.0,Vermont,female,0_14
Asthma,0.0,46115.0,0.0,Vermont,female,0_14
Breast Cancer,0.0,46115.0,0.0,Vermont,female,0_14
Chagas disease,0.0,46115.0,0.0,Vermont,female,0_14
Colon-Rectum Cancers,0.0,46115.0,0.0,Vermont,female,0_14
Congenital Anomalies,0.0,46115.0,0.0,Vermont,female,0_14
Coronary Heart Disease,0.0,46115.0,0.0,Vermont,female,0_14
Diabetes Mellitus,0.0,46115.0,0.0,Vermont,female,0_14
Diarrhoeal diseases,0.0,46115.0,0.0,Vermont,female,0_14
Diphtheria,0.0,46115.0,0.0,Vermont,female,0_14
Drownings,0.0,46115.0,0.0,Vermont,female,0_14
Endocrine Disorders,0.0,46115.0,0.0,Vermont,female,0_14
Falls,0.0,46115.0,0.0,Vermont,female,0_14
Fires,0.0,46115.0,0.0,Vermont,female,0_14
Hepatitis B,0.0,46115.0,0.0,Vermont,female,0_14
Hepatitis C,0.0,46115.0,0.0,Vermont,female,0_14
Homicide,0.0,46115.0,0.0,Vermont,female,0_14
Hypertension,0.0,46115.0,0.0,Vermont,female,0_14
Inflammatory/Heart,0.0,46115.0,0.0,Vermont,female,0_14
Influenza & Pneumonia,0.0,46115.0,0.0,Vermont,female,0_14
Kidney Disease,0.0,46115.0,0.0,Vermont,female,0_14
Liver Disease,0.0,46115.0,0.0,Vermont,female,0_14
Lung Cancers,0.0,46115.0,0.0,Vermont,female,0_14
Lung Disease,0.0,46115.0,0.0,Vermont,female,0_14
Lymphomas,0.0,46115.0,0.0,Vermont,female,0_14
Malaria,0.0,46115.0,0.0,Vermont,female,0_14
Measles,0.0,46115.0,0.0,Vermont,female,0_14
Meningitis,0.0,46115.0,0.0,Vermont,female,0_14
Oral conditions,0.0,46115.0,0.0,Vermont,female,0_14
Osteoarthritis,0.0,46115.0,0.0,Vermont,female,0_14
Other Injuries,0.0,46115.0,0.0,Vermont,female,0_14
Other Neoplasms,0.0,46115.0,0.0,Vermont,female,0_14
Pancreas Cancer,0.0,46115.0,0.0,Vermont,female,0_14
Parkinson's Disease,0.0,46115.0,0.0,Vermont,female,0_14
Peptic Ulcer Disease,0.0,46115.0,0.0,Vermont,female,0_14
Pertussis,0.0,46115.0,0.0,Vermont,female,0_14
Poisonings,0.0,46115.0,0.0,Vermont,female,0_14
Prostatic Hypertrophy,0.0,46115.0,0.0,Vermont,female,0_14
Rheumatic/Heart,0.0,46115.0,0.0,Vermont,female,0_14
Rheumatoid Arthritis,0.0,46115.0,0.0,Vermont,female,0_14
Road Traffic Accidents,0.0,46115.0,0.0,Vermont,female,0_14
Schistosomiasis,0.0,46115.0,0.0,Vermont,female,0_14
Skin Disease,0.0,46115.0,0.0,Vermont,female,0_14
Stroke,0.0,46115.0,0.0,Vermont,female,0_14
Suicide,0.0,46115.0,0.0,Vermont,female,0_14
Tetanus,0.0,46115.0,0.0,Vermont,female,0_14
Trypanosomiasis,0.0,46115.0,0.0,Vermont,female,0_14
Uterin Cancer,0.0,46115.0,0.0,Vermont,female,0_14
War,0.0,46115.0,0.0,Vermont,female,0_14
Alzheimers,0.0,49393.0,0.0,Vermont,male,0_14
Appendicitis,0.0,49393.0,0.0,Vermont,male,0_14
Asthma,0.0,49393.0,0.0,Vermont,male,0_14
Chagas disease,0.0,49393.0,0.0,Vermont,male,0_14
Colon-Rectum Cancers,0.0,49393.0,0.0,Vermont,male,0_14
Congenital Anomalies,0.0,49393.0,0.0,Vermont,male,0_14
Coronary Heart Disease,0.0,49393.0,0.0,Vermont,male,0_14
Diabetes Mellitus,0.0,49393.0,0.0,Vermont,male,0_14
Diarrhoeal diseases,0.0,49393.0,0.0,Vermont,male,0_14
Diphtheria,0.0,49393.0,0.0,Vermont,male,0_14
Drownings,0.0,49393.0,0.0,Vermont,male,0_14
Endocrine Disorders,0.0,49393.0,0.0,Vermont,male,0_14
Falls,0.0,49393.0,0.0,Vermont,male,0_14
Fires,0.0,49393.0,0.0,Vermont,male,0_14
Hepatitis B,0.0,49393.0,0.0,Vermont,male,0_14
Hepatitis C,0.0,49393.0,0.0,Vermont,male,0_14
Homicide,0.0,49393.0,0.0,Vermont,male,0_14
Hypertension,0.0,49393.0,0.0,Vermont,male,0_14
Inflammatory/Heart,0.0,49393.0,0.0,Vermont,male,0_14
Influenza & Pneumonia,0.0,49393.0,0.0,Vermont,male,0_14
Kidney Disease,0.0,49393.0,0.0,Vermont,male,0_14
Leukemia,0.0,49393.0,0.0,Vermont,male,0_14
Liver Cancer,0.0,49393.0,0.0,Vermont,male,0_14
Liver Disease,0.0,49393.0,0.0,Vermont,male,0_14
Lung Cancers,0.0,49393.0,0.0,Vermont,male,0_14
Lung Disease,0.0,49393.0,0.0,Vermont,male,0_14
Lymphomas,0.0,49393.0,0.0,Vermont,male,0_14
Malaria,0.0,49393.0,0.0,Vermont,male,0_14
Measles,0.0,49393.0,0.0,Vermont,male,0_14
Meningitis,0.0,49393.0,0.0,Vermont,male,0_14
Oesophagus Cancer,0.0,49393.0,0.0,Vermont,male,0_14
Oral conditions,0.0,49393.0,0.0,Vermont,male,0_14
Osteoarthritis,0.0,49393.0,0.0,Vermont,male,0_14
Other Injuries,0.0,49393.0,0.0,Vermont,male,0_14
Pancreas Cancer,0.0,49393.0,0.0,Vermont,male,0_14
Parkinson's Disease,0.0,49393.0,0.0,Vermont,male,0_14
Peptic Ulcer Disease,0.0,49393.0,0.0,Vermont,male,0_14
Pertussis,0.0,49393.0,0.0,Vermont,male,0_14
Poisonings,0.0,49393.0,0.0,Vermont,male,0_14
Prostate Cancer,0.0,49393.0,0.0,Vermont,male,0_14
Prostatic Hypertrophy,0.0,49393.0,0.0,Vermont,male,0_14
Rheumatic/Heart,0.0,49393.0,0.0,Vermont,male,0_14
Rheumatoid Arthritis,0.0,49393.0,0.0,Vermont,male,0_14
Road Traffic Accidents,0.0,49393.0,0.0,Vermont,male,0_14
Skin Disease,0.0,49393.0,0.0,Vermont,male,0_14
Stroke,0.0,49393.0,0.0,Vermont,male,0_14
Suicide,0.0,49393.0,0.0,Vermont,male,0_14
Tetanus,0.0,49393.0,0.0,Vermont,male,0_14
Trypanosomiasis,0.0,49393.0,0.0,Vermont,male,0_14
War,0.0,49393.0,0.0,Vermont,male,0_14
Alzheimers,0.0,95508.0,0.0,Vermont,both,0_14
Appendicitis,0.0,95508.0,0.0,Vermont,both,0_14
Asthma,0.0,95508.0,0.0,Vermont,both,0_14
Bladder Cancer,0.0,95508.0,0.0,Vermont,both,0_14
Breast Cancer,0.0,95508.0,0.0,Vermont,both,0_14
Colon-Rectum Cancers,0.0,95508.0,0.0,Vermont,both,0_14
Congenital Anomalies,0.0,95508.0,0.0,Vermont,both,0_14
Coronary Heart Disease,0.0,95508.0,0.0,Vermont,both,0_14
Diabetes Mellitus,0.0,95508.0,0.0,Vermont,both,0_14
Diarrhoeal diseases,0.0,95508.0,0.0,Vermont,both,0_14
Diphtheria,0.0,95508.0,0.0,Vermont,both,0_14
Drownings,0.0,95508.0,0.0,Vermont,both,0_14
Endocrine Disorders,0.0,95508.0,0.0,Vermont,both,0_14
Falls,0.0,95508.0,0.0,Vermont,both,0_14
Fires,0.0,95508.0,0.0,Vermont,both,0_14
Homicide,0.0,95508.0,0.0,Vermont,both,0_14
Hypertension,0.0,95508.0,0.0,Vermont,both,0_14
Inflammatory/Heart,0.0,95508.0,0.0,Vermont,both,0_14
Influenza & Pneumonia,0.0,95508.0,0.0,Vermont,both,0_14
Kidney Disease,0.0,95508.0,0.0,Vermont,both,0_14
Leukemia,0.0,95508.0,0.0,Vermont,both,0_14
Liver Cancer,0.0,95508.0,0.0,Vermont,both,0_14
Liver Disease,0.0,95508.0,0.0,Vermont,both,0_14
Lung Cancers,0.0,95508.0,0.0,Vermont,both,0_14
Lung Disease,0.0,95508.0,0.0,Vermont,both,0_14
Lymphomas,0.0,95508.0,0.0,Vermont,both,0_14
Measles,0.0,95508.0,0.0,Vermont,both,0_14
Oesophagus Cancer,0.0,95508.0,0.0,Vermont,both,0_14
Oral Cancer,0.0,95508.0,0.0,Vermont,both,0_14
Oral conditions,0.0,95508.0,0.0,Vermont,both,0_14
Osteoarthritis,0.0,95508.0,0.0,Vermont,both,0_14
Other Injuries,0.0,95508.0,0.0,Vermont,both,0_14
Other Neoplasms,0.0,95508.0,0.0,Vermont,both,0_14
Pancreas Cancer,0.0,95508.0,0.0,Vermont,both,0_14
Parkinson's Disease,0.0,95508.0,0.0,Vermont,both,0_14
Peptic Ulcer Disease,0.0,95508.0,0.0,Vermont,both,0_14
Pertussis,0.0,95508.0,0.0,Vermont,both,0_14
Poisonings,0.0,95508.0,0.0,Vermont,both,0_14
Prostate Cancer,0.0,95508.0,0.0,Vermont,both,0_14
Prostatic Hypertrophy,0.0,95508.0,0.0,Vermont,both,0_14
Rheumatic/Heart,0.0,95508.0,0.0,Vermont,both,0_14
Rheumatoid Arthritis,0.0,95508.0,0.0,Vermont,both,0_14
Road Traffic Accidents,0.0,95508.0,0.0,Vermont,both,0_14
Skin Cancers,0.0,95508.0,0.0,Vermont,both,0_14
Skin Disease,0.0,95508.0,0.0,Vermont,both,0_14
Stroke,0.0,95508.0,0.0,Vermont,both,0_14
Suicide,0.0,95508.0,0.0,Vermont,both,0_14
Tetanus,0.0,95508.0,0.0,Vermont,both,0_14
Uterin Cancer,0.0,95508.0,0.0,Vermont,both,0_14
War,0.0,95508.0,0.0,Vermont,both,0_14
Alcohol,0.0,512641.0,0.0,Colorado,female,0_14
Alzheimers,0.0,512641.0,0.0,Colorado,female,0_14
Appendicitis,0.0,512641.0,0.0,Colorado,female,0_14
Asthma,0.0,512641.0,0.0,Colorado,female,0_14
Bladder Cancer,0.0,512641.0,0.0,Colorado,female,0_14
Breast Cancer,0.0,512641.0,0.0,Colorado,female,0_14
Cervical Cancer,0.0,512641.0,0.0,Colorado,female,0_14
Colon-Rectum Cancers,0.0,512641.0,0.0,Colorado,female,0_14
Congenital Anomalies,33.0,512641.0,6.437253360538857e-05,Colorado,female,0_14
Coronary Heart Disease,0.0,512641.0,0.0,Colorado,female,0_14
Diabetes Mellitus,0.0,512641.0,0.0,Colorado,female,0_14
Diarrhoeal diseases,0.0,512641.0,0.0,Colorado,female,0_14
Endocrine Disorders,0.0,512641.0,0.0,Colorado,female,0_14
Falls,0.0,512641.0,0.0,Colorado,female,0_14
Hepatitis C,0.0,512641.0,0.0,Colorado,female,0_14
Homicide,0.0,512641.0,0.0,Colorado,female,0_14
Hypertension,0.0,512641.0,0.0,Colorado,female,0_14
Inflammatory/Heart,0.0,512641.0,0.0,Colorado,female,0_14
Influenza & Pneumonia,0.0,512641.0,0.0,Colorado,female,0_14
Kidney Disease,0.0,512641.0,0.0,Colorado,female,0_14
Leukemia,0.0,512641.0,0.0,Colorado,female,0_14
Liver Cancer,0.0,512641.0,0.0,Colorado,female,0_14
Liver Disease,0.0,512641.0,0.0,Colorado,female,0_14
Low Birth Weight,23.0,512641.0,4.4865705240119306e-05,Colorado,female,0_14
Lung Cancers,0.0,512641.0,0.0,Colorado,female,0_14
Lung Disease,0.0,512641.0,0.0,Colorado,female,0_14
Lymphomas,0.0,512641.0,0.0,Colorado,female,0_14
Malnutrition,0.0,512641.0,0.0,Colorado,female,0_14
Maternal Conditions,0.0,512641.0,0.0,Colorado,female,0_14
Multiple Sclerosis,0.0,512641.0,0.0,Colorado,female,0_14
Oesophagus Cancer,0.0,512641.0,0.0,Colorado,female,0_14
Oral Cancer,0.0,512641.0,0.0,Colorado,female,0_14
Osteoarthritis,0.0,512641.0,0.0,Colorado,female,0_14
Other Injuries,15.0,512641.0,2.9260242547903895e-05,Colorado,female,0_14
Other Neoplasms,0.0,512641.0,0.0,Colorado,female,0_14
Ovary Cancer,0.0,512641.0,0.0,Colorado,female,0_14
Pancreas Cancer,0.0,512641.0,0.0,Colorado,female,0_14
Parkinson's Disease,0.0,512641.0,0.0,Colorado,female,0_14
Peptic Ulcer Disease,0.0,512641.0,0.0,Colorado,female,0_14
Poisonings,0.0,512641.0,0.0,Colorado,female,0_14
Prostatic Hypertrophy,0.0,512641.0,0.0,Colorado,female,0_14
Rheumatic/Heart,0.0,512641.0,0.0,Colorado,female,0_14
Rheumatoid Arthritis,0.0,512641.0,0.0,Colorado,female,0_14
Road Traffic Accidents,0.0,512641.0,0.0,Colorado,female,0_14
Skin Cancers,0.0,512641.0,0.0,Colorado,female,0_14
Skin Disease,0.0,512641.0,0.0,Colorado,female,0_14
Stomach Cancer,0.0,512641.0,0.0,Colorado,female,0_14
Stroke,0.0,512641.0,0.0,Colorado,female,0_14
Suicide,0.0,512641.0,0.0,Colorado,female,0_14
Uterin Cancer,0.0,512641.0,0.0,Colorado,female,0_14
Alcohol,0.0,536605.0,0.0,Colorado,male,0_14
Alzheimers,0.0,536605.0,0.0,Colorado,male,0_14
Appendicitis,0.0,536605.0,0.0,Colorado,male,0_14
Asthma,0.0,536605.0,0.0,Colorado,male,0_14
Bladder Cancer,0.0,536605.0,0.0,Colorado,male,0_14
Colon-Rectum Cancers,0.0,536605.0,0.0,Colorado,male,0_14
Congenital Anomalies,40.0,536605.0,7.454272695930899e-05,Colorado,male,0_14
Coronary Heart Disease,0.0,536605.0,0.0,Colorado,male,0_14
Diabetes Mellitus,0.0,536605.0,0.0,Colorado,male,0_14
Diarrhoeal diseases,0.0,536605.0,0.0,Colorado,male,0_14
Drownings,0.0,536605.0,0.0,Colorado,male,0_14
Endocrine Disorders,0.0,536605.0,0.0,Colorado,male,0_14
Falls,0.0,536605.0,0.0,Colorado,male,0_14
HIV/AIDS,0.0,536605.0,0.0,Colorado,male,0_14
Hepatitis C,0.0,536605.0,0.0,Colorado,male,0_14
Homicide,0.0,536605.0,0.0,Colorado,male,0_14
Hypertension,0.0,536605.0,0.0,Colorado,male,0_14
Inflammatory/Heart,0.0,536605.0,0.0,Colorado,male,0_14
Influenza & Pneumonia,0.0,536605.0,0.0,Colorado,male,0_14
Kidney Disease,0.0,536605.0,0.0,Colorado,male,0_14
Leukemia,0.0,536605.0,0.0,Colorado,male,0_14
Liver Cancer,0.0,536605.0,0.0,Colorado,male,0_14
Liver Disease,0.0,536605.0,0.0,Colorado,male,0_14
Low Birth Weight,31.0,536605.0,5.7770613393464464e-05,Colorado,male,0_14
Lung Cancers,0.0,536605.0,0.0,Colorado,male,0_14
Lung Disease,0.0,536605.0,0.0,Colorado,male,0_14
Lymphomas,0.0,536605.0,0.0,Colorado,male,0_14
Malnutrition,0.0,536605.0,0.0,Colorado,male,0_14
Multiple Sclerosis,0.0,536605.0,0.0,Colorado,male,0_14
Oesophagus Cancer,0.0,536605.0,0.0,Colorado,male,0_14
Oral Cancer,0.0,536605.0,0.0,Colorado,male,0_14
Oral conditions,0.0,536605.0,0.0,Colorado,male,0_14
Osteoarthritis,0.0,536605.0,0.0,Colorado,male,0_14
Other Injuries,11.0,536605.0,2.049924991380997e-05,Colorado,male,0_14
Other Neoplasms,0.0,536605.0,0.0,Colorado,male,0_14
Pancreas Cancer,0.0,536605.0,0.0,Colorado,male,0_14
Parkinson's Disease,0.0,536605.0,0.0,Colorado,male,0_14
Peptic Ulcer Disease,0.0,536605.0,0.0,Colorado,male,0_14
Pertussis,0.0,536605.0,0.0,Colorado,male,0_14
Poisonings,0.0,536605.0,0.0,Colorado,male,0_14
Prostate Cancer,0.0,536605.0,0.0,Colorado,male,0_14
Prostatic Hypertrophy,0.0,536605.0,0.0,Colorado,male,0_14
Rheumatic/Heart,0.0,536605.0,0.0,Colorado,male,0_14
Rheumatoid Arthritis,0.0,536605.0,0.0,Colorado,male,0_14
Road Traffic Accidents,0.0,536605.0,0.0,Colorado,male,0_14
Skin Cancers,0.0,536605.0,0.0,Colorado,male,0_14
Skin Disease,0.0,536605.0,0.0,Colorado,male,0_14
Stomach Cancer,0.0,536605.0,0.0,Colorado,male,0_14
Stroke,0.0,536605.0,0.0,Colorado,male,0_14
Suicide,14.0,536605.0,2.6089954435758146e-05,Colorado,male,0_14
Alcohol,0.0,1049246.0,0.0,Colorado,both,0_14
Alzheimers,0.0,1049246.0,0.0,Colorado,both,0_14
Anaemia,0.0,1049246.0,0.0,Colorado,both,0_14
Bladder Cancer,0.0,1049246.0,0.0,Colorado,both,0_14
Breast Cancer,0.0,1049246.0,0.0,Colorado,both,0_14
Cervical Cancer,0.0,1049246.0,0.0,Colorado,both,0_14
Colon-Rectum Cancers,0.0,1049246.0,0.0,Colorado,both,0_14
Congenital Anomalies,84.0,1049246.0,8.005748890155407e-05,Colorado,both,0_14
Coronary Heart Disease,0.0,1049246.0,0.0,Colorado,both,0_14
Diabetes Mellitus,0.0,1049246.0,0.0,Colorado,both,0_14
Diarrhoeal diseases,0.0,1049246.0,0.0,Colorado,both,0_14
Drownings,0.0,1049246.0,0.0,Colorado,both,0_14
Endocrine Disorders,0.0,1049246.0,0.0,Colorado,both,0_14
Falls,0.0,1049246.0,0.0,Colorado,both,0_14
HIV/AIDS,0.0,1049246.0,0.0,Colorado,both,0_14
Hepatitis C,0.0,1049246.0,0.0,Colorado,both,0_14
Homicide,0.0,1049246.0,0.0,Colorado,both,0_14
Hypertension,0.0,1049246.0,0.0,Colorado,both,0_14
Inflammatory/Heart,0.0,1049246.0,0.0,Colorado,both,0_14
Influenza & Pneumonia,0.0,1049246.0,0.0,Colorado,both,0_14
Kidney Disease,0.0,1049246.0,0.0,Colorado,both,0_14
Leukemia,0.0,1049246.0,0.0,Colorado,both,0_14
Liver Cancer,0.0,1049246.0,0.0,Colorado,both,0_14
Liver Disease,0.0,1049246.0,0.0,Colorado,both,0_14
Low Birth Weight,54.0,1049246.0,5.146552857957047e-05,Colorado,both,0_14
Lung Cancers,0.0,1049246.0,0.0,Colorado,both,0_14
Lung Disease,0.0,1049246.0,0.0,Colorado,both,0_14
Lymphomas,0.0,1049246.0,0.0,Colorado,both,0_14
Malnutrition,0.0,1049246.0,0.0,Colorado,both,0_14
Maternal Conditions,0.0,1049246.0,0.0,Colorado,both,0_14
Multiple Sclerosis,0.0,1049246.0,0.0,Colorado,both,0_14
Oesophagus Cancer,0.0,1049246.0,0.0,Colorado,both,0_14
Oral Cancer,0.0,1049246.0,0.0,Colorado,both,0_14
Other Injuries,37.0,1049246.0,3.5263417730446436e-05,Colorado,both,0_14
Other Neoplasms,0.0,1049246.0,0.0,Colorado,both,0_14
Ovary Cancer,0.0,1049246.0,0.0,Colorado,both,0_14
Pancreas Cancer,0.0,1049246.0,0.0,Colorado,both,0_14
Parkinson's Disease,0.0,1049246.0,0.0,Colorado,both,0_14
Peptic Ulcer Disease,0.0,1049246.0,0.0,Colorado,both,0_14
Poisonings,0.0,1049246.0,0.0,Colorado,both,0_14
Prostate Cancer,0.0,1049246.0,0.0,Colorado,both,0_14
Rheumatic/Heart,0.0,1049246.0,0.0,Colorado,both,0_14
Rheumatoid Arthritis,0.0,1049246.0,0.0,Colorado,both,0_14
Road Traffic Accidents,16.0,1049246.0,1.5249045505057917e-05,Colorado,both,0_14
Skin Cancers,0.0,1049246.0,0.0,Colorado,both,0_14
Skin Disease,0.0,1049246.0,0.0,Colorado,both,0_14
Stomach Cancer,0.0,1049246.0,0.0,Colorado,both,0_14
Stroke,0.0,1049246.0,0.0,Colorado,both,0_14
Suicide,23.0,1049246.0,2.1920502913520758e-05,Colorado,both,0_14
Uterin Cancer,0.0,1049246.0,0.0,Colorado,both,0_14
Birth Trauma,12.0,1049246.0,1.1436784128793438e-05,Colorado,both,0_14
Epilepsy,0.0,1049246.0,0.0,Colorado,both,0_14
Asthma,0.0,1049246.0,0.0,Colorado,both,0_14
Alzheimers,0.0,75827.0,0.0,Alaska,female,0_14
Appendicitis,0.0,75827.0,0.0,Alaska,female,0_14
Asthma,0.0,75827.0,0.0,Alaska,female,0_14
Breast Cancer,0.0,75827.0,0.0,Alaska,female,0_14
Chagas disease,0.0,75827.0,0.0,Alaska,female,0_14
Colon-Rectum Cancers,0.0,75827.0,0.0,Alaska,female,0_14
Congenital Anomalies,0.0,75827.0,0.0,Alaska,female,0_14
Coronary Heart Disease,0.0,75827.0,0.0,Alaska,female,0_14
Dengue,0.0,75827.0,0.0,Alaska,female,0_14
Diabetes Mellitus,0.0,75827.0,0.0,Alaska,female,0_14
Diarrhoeal diseases,0.0,75827.0,0.0,Alaska,female,0_14
Diphtheria,0.0,75827.0,0.0,Alaska,female,0_14
Drownings,0.0,75827.0,0.0,Alaska,female,0_14
Encephalitis,0.0,75827.0,0.0,Alaska,female,0_14
Endocrine Disorders,0.0,75827.0,0.0,Alaska,female,0_14
Falls,0.0,75827.0,0.0,Alaska,female,0_14
Fires,0.0,75827.0,0.0,Alaska,female,0_14
Hepatitis B,0.0,75827.0,0.0,Alaska,female,0_14
Hepatitis C,0.0,75827.0,0.0,Alaska,female,0_14
Homicide,0.0,75827.0,0.0,Alaska,female,0_14
Hypertension,0.0,75827.0,0.0,Alaska,female,0_14
Inflammatory/Heart,0.0,75827.0,0.0,Alaska,female,0_14
Influenza & Pneumonia,0.0,75827.0,0.0,Alaska,female,0_14
Kidney Disease,0.0,75827.0,0.0,Alaska,female,0_14
Leishmaniasis,0.0,75827.0,0.0,Alaska,female,0_14
Leprosy,0.0,75827.0,0.0,Alaska,female,0_14
Liver Disease,0.0,75827.0,0.0,Alaska,female,0_14
Lung Cancers,0.0,75827.0,0.0,Alaska,female,0_14
Lung Disease,0.0,75827.0,0.0,Alaska,female,0_14
Lymphomas,0.0,75827.0,0.0,Alaska,female,0_14
Malaria,0.0,75827.0,0.0,Alaska,female,0_14
Measles,0.0,75827.0,0.0,Alaska,female,0_14
Meningitis,0.0,75827.0,0.0,Alaska,female,0_14
Oral conditions,0.0,75827.0,0.0,Alaska,female,0_14
Osteoarthritis,0.0,75827.0,0.0,Alaska,female,0_14
Other Injuries,0.0,75827.0,0.0,Alaska,female,0_14
Peptic Ulcer Disease,0.0,75827.0,0.0,Alaska,female,0_14
Pertussis,0.0,75827.0,0.0,Alaska,female,0_14
Poisonings,0.0,75827.0,0.0,Alaska,female,0_14
Prostatic Hypertrophy,0.0,75827.0,0.0,Alaska,female,0_14
Rheumatic/Heart,0.0,75827.0,0.0,Alaska,female,0_14
Rheumatoid Arthritis,0.0,75827.0,0.0,Alaska,female,0_14
Road Traffic Accidents,0.0,75827.0,0.0,Alaska,female,0_14
Schistosomiasis,0.0,75827.0,0.0,Alaska,female,0_14
Skin Disease,0.0,75827.0,0.0,Alaska,female,0_14
Stroke,0.0,75827.0,0.0,Alaska,female,0_14
Suicide,0.0,75827.0,0.0,Alaska,female,0_14
Tetanus,0.0,75827.0,0.0,Alaska,female,0_14
Trypanosomiasis,0.0,75827.0,0.0,Alaska,female,0_14
War,0.0,75827.0,0.0,Alaska,female,0_14
Alcohol,0.0,79791.0,0.0,Alaska,male,0_14
Alzheimers,0.0,79791.0,0.0,Alaska,male,0_14
Appendicitis,0.0,79791.0,0.0,Alaska,male,0_14
Asthma,0.0,79791.0,0.0,Alaska,male,0_14
Chagas disease,0.0,79791.0,0.0,Alaska,male,0_14
Colon-Rectum Cancers,0.0,79791.0,0.0,Alaska,male,0_14
Congenital Anomalies,0.0,79791.0,0.0,Alaska,male,0_14
Coronary Heart Disease,0.0,79791.0,0.0,Alaska,male,0_14
Diabetes Mellitus,0.0,79791.0,0.0,Alaska,male,0_14
Diarrhoeal diseases,0.0,79791.0,0.0,Alaska,male,0_14
Diphtheria,0.0,79791.0,0.0,Alaska,male,0_14
Drownings,0.0,79791.0,0.0,Alaska,male,0_14
Endocrine Disorders,0.0,79791.0,0.0,Alaska,male,0_14
Falls,0.0,79791.0,0.0,Alaska,male,0_14
Fires,0.0,79791.0,0.0,Alaska,male,0_14
Hepatitis B,0.0,79791.0,0.0,Alaska,male,0_14
Hepatitis C,0.0,79791.0,0.0,Alaska,male,0_14
Homicide,0.0,79791.0,0.0,Alaska,male,0_14
Hypertension,0.0,79791.0,0.0,Alaska,male,0_14
Inflammatory/Heart,0.0,79791.0,0.0,Alaska,male,0_14
Kidney Disease,0.0,79791.0,0.0,Alaska,male,0_14
Liver Cancer,0.0,79791.0,0.0,Alaska,male,0_14
Liver Disease,0.0,79791.0,0.0,Alaska,male,0_14
Lung Cancers,0.0,79791.0,0.0,Alaska,male,0_14
Lung Disease,0.0,79791.0,0.0,Alaska,male,0_14
Lymphomas,0.0,79791.0,0.0,Alaska,male,0_14
Malaria,0.0,79791.0,0.0,Alaska,male,0_14
